13962KABI ABI2013120121520352  NP [0000  ]  0.00             39961   28.077  28.074  28.075    53   48          
13962KABI ABI2013120121530353  NP [0000  ]  0.00             39961   28.076  28.073  28.074    53   48          
13962KABI ABI2013120121540354  NP [0000  ]  0.00             39961   28.075  28.072  28.073    53   48          
13962KABI ABI2013120121550355  NP [0000  ]  0.00             39961   28.074  28.072  28.072    53   48          
13962KABI ABI2013120121560356  NP [0000  ]  0.00             39961   28.074  28.071  28.072    53   48          
13962KABI ABI2013120121570357  NP [0000  ]  0.00             39961   28.073  28.070  28.071    53   49          
13962KABI ABI2013120121580358  NP [0000  ]  0.00             39961   28.073  28.070  28.070    53   49          
13962KABI ABI2013120121590359  NP [0000  ]  0.00             39961   28.072  28.069  28.070    53   48          
13962KABI ABI2013120122000400  NP [0000  ]  0.00             39961   28.071  28.069  28.069    53   48          
13962KABI ABI2013120122010401  NP [0000  ]  0.00             39961   28.071  28.068  28.069    52   48          
13962KABI ABI2013120122020402  NP [0000  ]  0.00             39961   28.071  28.068  28.069    52   48          
13962KABI ABI2013120122030403  NP [0000  ]  0.00             39961   28.071  28.069  28.069    51   48          
13962KABI ABI2013120122040404  NP [0000  ]  0.00             39961   28.072  28.069  28.070    51   48          
13962KABI ABI2013120122050405  NP [0000  ]  0.00             39961   28.072  28.070  28.070    51   48          
13962KABI ABI2013120122060406  NP [0000  ]  0.00             39961   28.072  28.070  28.070    51   48          
13962KABI ABI2013120122070407  NP [0000  ]  0.00             39961   28.073  28.070  28.070    51   48          
13962KABI ABI2013120122080408  NP [0000  ]  0.00             39961   28.073  28.070  28.071    51   48          
13962KABI ABI2013120122090409  NP [0000  ]  0.00             39961   28.073  28.070  28.070    51   48          
13962KABI ABI2013120122100410  NP [0000  ]  0.00             39961   28.073  28.070  28.071    52   48          
13962KABI ABI2013120122110411  NP [0000  ]  0.00             39961   28.074  28.071  28.072    51   47          
13962KABI ABI2013120122120412  NP [0000  ]  0.00             39961   28.075  28.072  28.072    51   47          
13962KABI ABI2013120122130413  NP [0000  ]  0.00             39961   28.075  28.072  28.073    52   47          
13962KABI ABI2013120122140414  NP [0000  ]  0.00             39961   28.075  28.073  28.073    52   48          
13962KABI ABI2013120122150415  NP [0000  ]  0.00             39961   28.075  28.072  28.073    52   48          
13962KABI ABI2013120122160416  NP [0000  ]  0.00             39961   28.075  28.072  28.073    52   48          
13962KABI ABI2013120122170417  NP [0000  ]  0.00             39961   28.075  28.072  28.072    53   48          
13962KABI ABI2013120122180418  NP [0000  ]  0.00             39961   28.074  28.071  28.072    53   48          
13962KABI ABI2013120122190419  NP [0000  ]  0.00             39961   28.073  28.071  28.071    53   48          
13962KABI ABI2013120122200420  NP [0000  ]  0.00             39961   28.073  28.070  28.071    53   48          
13962KABI ABI2013120122210421  NP [0000  ]  0.00             39961   28.073  28.070  28.070    53   48          
13962KABI ABI2013120122220422  NP [0000  ]  0.00             39961   28.072  28.070  28.070    53   48          
13962KABI ABI2013120122230423  NP [0000  ]  0.00             39961   28.073  28.070  28.071    53   48          
13962KABI ABI2013120122240424  NP [0000  ]  0.00             39961   28.073  28.070  28.071    53   48          
13962KABI ABI2013120122250425  NP [0000  ]  0.00             39961   28.072  28.070  28.070    53   48          
13962KABI ABI2013120122260426  NP [0000  ]  0.00             39961   28.072  28.069  28.070    53   48          
13962KABI ABI2013120122270427  NP [0000  ]  0.00             39961   28.072  28.069  28.069    53   48          
13962KABI ABI2013120122280428  NP [0000  ]  0.00             39961   28.071  28.069  28.069    54   48          
13962KABI ABI2013120122290429  NP [0000  ]  0.00             39961   28.071  28.068  28.069    53   48          
13962KABI ABI2013120122300430  NP [0000  ]  0.00             39961   28.070  28.067  28.068    53   48          
13962KABI ABI2013120122310431  NP [0000  ]  0.00             39961   28.069  28.067  28.067    54   48          
13962KABI ABI2013120122320432  NP [0000  ]  0.00             39961   28.069  28.066  28.067    54   48          
13962KABI ABI2013120122330433  NP [0000  ]  0.00             39961   28.069  28.067  28.067    54   48          
13962KABI ABI2013120122340434  NP [0000  ]  0.00             39961   28.069  28.066  28.067    53   48          
13962KABI ABI2013120122350435  NP [0000  ]  0.00             39961   28.068  28.066  28.066    53   48          
13962KABI ABI2013120122360436  NP [0000  ]  0.00             39961   28.068  28.065  28.066    53   48          
13962KABI ABI2013120122370437  NP [0000  ]  0.00             39961   28.067  28.064  28.064    53   48          
13962KABI ABI2013120122380438  NP [0000  ]  0.00             39961   28.066  28.063  28.064    53   48          
13962KABI ABI2013120122390439  NP [0000  ]  0.00             39961   28.066  28.063  28.064    52   47          
13962KABI ABI2013120122400440  NP [0000  ]  0.00             39961   28.066  28.063  28.063    52   47          
13962KABI ABI2013120122410441  NP [0000  ]  0.00             39961   28.065  28.062  28.063    51   47          
13962KABI ABI2013120122420442  NP [0000  ]  0.00             39961   28.066  28.063  28.063    51   47          
13962KABI ABI2013120122430443  NP [0000  ]  0.00             39961   28.066  28.063  28.064    51   47          
13962KABI ABI2013120122440444  NP [0000  ]  0.00             39961   28.067  28.064  28.064    52   47          
13962KABI ABI2013120122450445  NP [0000  ]  0.00             39961   28.067  28.064  28.065    52   47          
13962KABI ABI2013120122460446  NP [0000  ]  0.00             39961   28.067  28.064  28.065    52   47          
13962KABI ABI2013120122470447  NP [0000  ]  0.00             39961   28.068  28.065  28.065    51   47          
13962KABI ABI2013120122480448  NP [0000  ]  0.00             39961   28.068  28.065  28.066    51   47          
13962KABI ABI2013120122490449  NP [0000  ]  0.00             39961   28.067  28.065  28.065    51   47          
13962KABI ABI2013120122500450  NP [0000  ]  0.00             39961   28.067  28.064  28.065    51   47          
13962KABI ABI2013120122510451  NP [0000  ]  0.00             39961   28.067  28.064  28.065    51   47          
13962KABI ABI2013120122520452  NP [0000  ]  0.00             39961   28.066  28.063  28.064    51   47          
13962KABI ABI2013120122530453  NP [0000  ]  0.00             39961   28.065  28.062  28.063    51   47          
13962KABI ABI2013120122540454  NP [0000  ]  0.00             39961   28.064  28.061  28.062    51   47          
13962KABI ABI2013120122550455  NP [0000  ]  0.00             39961   28.064  28.061  28.061    51   47          
13962KABI ABI2013120122560456  NP [0000  ]  0.00             39961   28.063  28.060  28.061    50   47          
13962KABI ABI2013120122570457  NP [0000  ]  0.00             39961   28.062  28.059  28.060    50   47          
13962KABI ABI2013120122580458  NP [0000  ]  0.00             39961   28.061  28.058  28.059    50   47          
13962KABI ABI2013120122590459  NP [0000  ]  0.00             39961   28.061  28.058  28.058    50   47          
